date,price,open,high,low,close,volume,return
2014-04-02,1674.42,1675.98,1676.93,1672.19,1674.42,4558681365,-0.0009299472004426747
2014-04-03,1678.81,1674.42,1687.28,1670.8,1678.81,10385577051,0.002616569999199365
2014-04-04,1687.63,1678.81,1699.8,1673.61,1687.63,17180963333,0.0052396632000145035
2014-04-07,1680.05,1687.63,1697.73,1656.57,1680.05,13848708874,-0.004501306319856944
2014-04-08,1669.27,1680.05,1686.3,1654.78,1669.27,18800631643,-0.006435429230582481
2014-04-09,1682.14,1669.27,1692.3,1664.95,1682.14,19538645634,0.0076782381905257675
2014-04-10,1682.11,1682.14,1683.89,1678.0,1682.11,4772752196,-1.7992848863094765e-05
2014-04-11,1681.77,1682.11,1685.45,1673.97,1681.77,4914070105,-0.00019784273212886884
2014-04-14,1678.65,1681.77,1686.39,1667.9,1678.65,5686915601,-0.0018596022330810637
2014-04-15,1678.04,1678.65,1684.88,1663.5,1678.04,3176106066,-0.00035996306671855216
2014-04-16,1679.12,1678.04,1681.28,1677.12,1679.12,4558969546,0.0006384082815608658
2014-04-17,1679.91,1679.12,1701.98,1669.66,1679.91,5670721154,0.00047013618407631936
2014-04-18,1683.81,1679.91,1686.98,1678.55,1683.81,9059240691,0.0023215866662508657
2014-04-21,1684.3,1683.81,1714.02,1671.08,1684.3,3418083680,0.0002901083981998748
2014-04-22,1688.39,1684.3,1705.2,1677.11,1688.39,9625788946,0.0024266613635654972
2014-04-23,1689.24,1688.39,1697.56,1684.83,1689.24,4185706602,0.0005044464120815684
2014-04-24,1688.96,1689.24,1693.4,1679.26,1688.96,5050335378,-0.0001698644808954601
2014-04-25,1684.59,1688.96,1690.5,1681.01,1684.59,10227096625,-0.0025862824701922606
2014-04-28,1664.75,1684.59,1690.71,1650.65,1664.75,27168183608,-0.011848373118235127
2014-04-29,1679.82,1664.75,1691.18,1659.93,1679.82,25246222655,0.009012016365303152
2014-04-30,1670.81,1679.82,1682.81,1663.88,1670.81,22942195289,-0.0053765868148712695
2014-05-01,1665.57,1670.81,1674.79,1656.32,1665.57,8844446256,-0.0031427027789425973
2014-05-02,1661.96,1665.57,1667.39,1657.73,1661.96,9396338974,-0.0021694578673809813
2014-05-05,1662.63,1661.96,1676.94,1655.83,1662.63,4298813105,0.00040028166575513277
2014-05-06,1663.61,1662.63,1668.45,1660.55,1663.61,5469942801,0.0005897784418072643
2014-05-07,1665.29,1663.61,1674.84,1659.52,1665.29,4718707913,0.0010078652784646044
2014-05-08,1664.0,1665.29,1668.87,1655.65,1664.0,5388954103,-0.000770091341072
2014-05-09,1662.66,1664.0,1665.57,1659.01,1662.66,7379216098,-0.0008056684179643645
2014-05-12,1665.41,1662.66,1669.3,1661.0,1665.41,5415463876,0.001650863275177811
2014-05-13,1666.46,1665.41,1670.16,1663.83,1666.46,3290899775,0.0006308440981727436
2014-05-14,1665.3,1666.46,1671.63,1653.26,1665.3,3429895644,-0.0006979245401574687
2014-05-15,1663.41,1665.3,1668.53,1655.87,1663.41,4242287578,-0.0011358427795582372
2014-05-16,1658.63,1663.41,1665.73,1653.23,1658.63,11839368673,-0.002877660919412175
2014-05-19,1698.61,1658.63,1739.18,1641.65,1698.61,37056888491,0.02381890398391397
2014-05-20,1677.73,1698.61,1705.09,1662.8,1677.73,28370206897,-0.012369288357113465
2014-05-21,1678.74,1677.73,1687.98,1673.77,1678.74,5822879097,0.0006009128084592586
2014-05-22,1684.66,1678.74,1692.94,1675.2,1684.66,12845928156,0.0035219420380758937
2014-05-23,1674.47,1684.66,1691.74,1658.04,1674.47,15145452692,-0.006068445401474785
2014-05-26,1676.64,1674.47,1696.79,1665.84,1676.64,6767582267,0.0012992243863955383
2014-05-27,1681.88,1676.64,1695.41,1670.86,1681.88,10771693845,0.003114959320775247
2014-05-28,1671.74,1681.88,1686.71,1660.54,1671.74,15847847570,-0.006045082712250238
2014-05-29,1666.83,1671.74,1673.71,1662.25,1666.83,9423620281,-0.002938767653265158
2014-05-30,1658.98,1666.83,1674.16,1641.96,1658.98,27405045645,-0.004725539743942855
2014-06-02,1661.38,1658.98,1667.4,1656.4,1661.38,8564140927,0.0014462560362456301
2014-06-03,1653.51,1661.38,1663.98,1647.47,1653.51,29592028492,-0.004745795757878868
2014-06-04,1647.82,1653.51,1659.03,1634.99,1647.82,9623764111,-0.003447570370975492
2014-06-05,1635.73,1647.82,1652.49,1624.9,1635.73,19389412977,-0.00736610801172632
2014-06-06,1645.68,1635.73,1653.01,1632.6,1645.68,11395630693,0.006064623425054782
2014-06-09,1645.08,1645.68,1652.81,1628.43,1645.08,3379324471,-0.000363276574889234
2014-06-10,1647.41,1645.08,1653.65,1642.41,1647.41,11771674311,0.0014172055706812726
2014-06-11,1653.03,1647.41,1659.28,1644.74,1653.03,9468400699,0.003403811616700569
2014-06-12,1648.51,1653.03,1658.17,1636.56,1648.51,17060577290,-0.0027381527094466947
2014-06-13,1647.57,1648.51,1655.28,1631.78,1647.57,3279444273,-0.0005672086871881532
2014-06-16,1646.21,1647.57,1647.98,1645.26,1646.21,3892223657,-0.0008264552495149315
2014-06-17,1640.08,1646.21,1651.53,1627.72,1640.08,10651979540,-0.003730326109212891
2014-06-18,1636.7,1640.08,1645.44,1624.24,1636.7,7945773388,-0.0020670036673687653
2014-06-19,1637.94,1636.7,1640.44,1635.63,1637.94,6839989181,0.0007574943831939406
2014-06-20,1642.59,1637.94,1650.52,1634.55,1642.59,11227754285,0.002834805505522592
2014-06-23,1650.46,1642.59,1656.63,1639.95,1650.46,12476321254,0.004780119955140736
2014-06-24,1664.51,1650.46,1684.07,1642.15,1664.51,21488071389,0.008478393368191452
2014-06-25,1661.77,1664.51,1671.01,1646.63,1661.77,6509986610,-0.0016466609428337688
2014-06-26,1658.98,1661.77,1662.96,1656.22,1658.98,5505438819,-0.001682521123319112
2014-06-27,1667.32,1658.98,1685.14,1651.38,1667.32,11230011484,0.005014655628640287
2014-06-30,1656.53,1667.32,1675.03,1638.66,1656.53,24416932793,-0.006488747925154214
2014-07-01,1666.12,1656.53,1675.86,1652.39,1666.12,9442784098,0.0057712604473076955
2014-07-02,1657.72,1666.12,1672.19,1643.62,1657.72,23968520110,-0.00505797968253419
2014-07-03,1653.67,1657.72,1658.93,1650.84,1653.67,8062233163,-0.002443087939995318
2014-07-07,1640.51,1645.77,1649.74,1631.29,1640.51,13260344815,-0.0032004504109602204
2014-07-08,1644.02,1640.51,1653.22,1636.58,1644.02,12889287780,0.0021370714353357995
2014-07-09,1646.15,1644.02,1655.26,1640.12,1646.15,8927653301,0.0012963451689966326
2014-07-10,1645.03,1646.15,1648.95,1638.51,1645.03,5832955529,-0.0006820874576590989
2014-07-11,1647.87,1645.03,1663.41,1638.38,1647.87,10163532054,0.001723847528435513
2014-07-14,1656.46,1647.87,1669.09,1642.49,1656.46,9005243072,0.005200209737675049
2014-07-15,1651.2,1656.46,1665.21,1630.86,1651.2,9051198974,-0.003184230149464793
2014-07-16,1645.92,1651.2,1655.4,1636.15,1645.92,8082392820,-0.003201351657679864
2014-07-17,1642.62,1645.92,1647.47,1639.02,1642.62,11489542097,-0.002003072826091652
2014-07-18,1644.87,1642.62,1663.5,1634.65,1644.87,5835021647,0.0013691521327689892
2014-07-21,1643.86,1644.87,1648.59,1635.19,1643.86,6273683217,-0.0006149439687572935
2014-07-22,1645.76,1643.86,1655.46,1639.71,1645.76,7121643869,0.0011523629248378076
2014-07-23,1640.18,1645.76,1660.07,1606.9,1640.18,8530832983,-0.0033929183383813624
2014-07-24,1644.39,1640.18,1647.88,1638.69,1644.39,7713833579,0.002561316977417565
2014-07-25,1639.93,1644.39,1647.4,1632.93,1639.93,14069288553,-0.0027160631657680203
2014-07-28,1651.08,1639.93,1660.82,1635.78,1651.08,14718746546,0.006774694831882949
2014-07-29,1647.76,1651.08,1655.06,1638.5,1647.76,8280128370,-0.002011495676031679
2014-07-30,1654.36,1647.76,1670.51,1640.87,1654.36,9804585078,0.0039994318293207435
2014-07-31,1646.69,1654.36,1666.85,1617.7,1646.69,12598433893,-0.004648288786338448
2014-08-01,1645.23,1646.69,1648.94,1639.99,1645.23,5397123337,-0.0008864432773108712
2014-08-04,1644.28,1645.23,1650.12,1632.87,1644.28,3789284861,-0.0005808521372162902
2014-08-05,1645.89,1644.28,1664.37,1636.37,1645.89,4261180720,0.0009816126818505168
2014-08-06,1643.79,1645.89,1649.96,1634.32,1643.79,6911704858,-0.001277670822220954
2014-08-07,1643.78,1643.79,1644.62,1641.84,1643.78,2724557251,-4.669575084877836e-06
2014-08-08,1644.22,1643.78,1651.05,1640.86,1644.22,3212709564,0.0002684127393985542
2014-08-11,1643.54,1644.22,1654.88,1618.68,1643.54,3335522835,-0.0004138814017373015
2014-08-12,1642.5,1643.54,1656.94,1611.27,1642.5,4800065889,-0.0006352992741408336
2014-08-13,1645.06,1642.5,1654.01,1638.67,1645.06,9239572967,0.001555660670125345
2014-08-14,1653.06,1645.06,1673.94,1636.15,1653.06,22474834128,0.00485495531951407
2014-08-15,1650.03,1653.06,1654.65,1646.34,1650.03,6106841306,-0.0018393621852099812
2014-08-18,1650.03,1650.03,1652.01,1649.18,1650.03,6684916168,3.1451390971662103e-06
2014-08-19,1646.86,1650.03,1660.13,1623.35,1646.86,5752458557,-0.0019217381000892104
2014-08-20,1643.77,1646.86,1648.23,1640.59,1643.77,10638529475,-0.001881360582329099
2014-08-21,1651.16,1643.77,1657.83,1640.92,1651.16,10858555659,0.004486826611878177
2014-08-22,1639.23,1651.16,1656.39,1627.12,1639.23,15123876330,-0.007253603923338657
2014-08-25,1640.3,1639.23,1647.23,1636.26,1640.3,3960341065,0.0006524910267462776
2014-08-26,1640.07,1640.3,1643.12,1633.49,1640.07,3741026323,-0.0001349873133712758
2014-08-27,1644.06,1640.07,1649.26,1637.85,1644.06,10599751585,0.0024300571038289235
2014-08-28,1632.51,1644.06,1655.1,1606.94,1632.51,23470925282,-0.0070550686130559145
2014-08-29,1622.04,1632.51,1642.96,1597.8,1622.04,13419968214,-0.0064327335493493945
2014-09-01,1621.27,1622.04,1623.73,1617.31,1621.27,3386764053,-0.000475265834355388
2014-09-02,1623.55,1621.27,1629.06,1618.91,1623.55,5036167439,0.0014068021259186938
2014-09-03,1627.83,1623.55,1639.19,1618.7,1627.83,9052488523,0.0026336448276428844
2014-09-04,1632.7,1627.83,1643.63,1623.16,1632.7,9521821894,0.0029848551129476766
2014-09-05,1630.36,1632.7,1634.83,1625.41,1630.36,5024861889,-0.0014301763679675475
2014-09-08,1616.06,1630.36,1636.26,1602.42,1616.06,25061943546,-0.008815380686109545
2014-09-09,1640.51,1616.06,1660.72,1607.52,1640.51,72775086798,0.015017352940613836
2014-09-10,1644.84,1640.51,1649.75,1638.41,1644.84,8052750369,0.002637779110359375
2014-09-11,1645.9,1644.84,1650.9,1642.7,1645.9,4325107190,0.0006408012599924454
2014-09-12,1642.99,1645.9,1650.23,1632.9,1642.99,8782969705,-0.001764212350729133
2014-09-15,1643.13,1642.99,1652.66,1638.91,1643.13,3121036371,8.569553459397212e-05
2014-09-16,1641.03,1643.13,1648.26,1629.08,1641.03,7757849757,-0.0012796142940084132
2014-09-17,1636.43,1641.03,1643.82,1629.95,1636.43,7863059394,-0.0028109839323496376
2014-09-18,1633.95,1636.43,1641.47,1622.21,1633.95,11900053045,-0.0015137749301013014
2014-09-19,1631.28,1633.95,1634.77,1629.36,1631.28,7924072760,-0.0016383538402160698
2014-09-22,1627.61,1631.28,1634.3,1620.59,1627.61,7058579760,-0.002247839827399373
2014-09-23,1617.93,1627.61,1635.19,1600.35,1617.93,14063590229,-0.005968457529202068
2014-09-24,1617.26,1617.93,1621.05,1609.98,1617.26,3788784774,-0.0004135632710015315
2014-09-25,1613.63,1617.26,1620.24,1606.7,1613.63,12835422514,-0.0022483483529624165
2014-09-26,1615.12,1613.63,1623.23,1610.15,1615.12,3793294243,0.0009214803705127754
2014-09-29,1616.3,1615.12,1633.38,1607.8,1616.3,4203125033,0.000735115276156045
2014-09-30,1618.04,1616.3,1624.97,1613.33,1618.04,4971399260,0.0010713351688544962
2014-10-01,1615.29,1618.04,1623.58,1602.38,1615.29,7239660442,-0.0016960533560007492
2014-10-02,1623.05,1615.29,1655.63,1601.4,1623.05,13048737977,0.004788366592824897
2014-10-03,1628.8,1623.05,1641.27,1617.72,1628.8,7272462049,0.0035394685050976374
2014-10-06,1631.7,1628.8,1639.62,1625.41,1631.7,6618708297,0.0017807084869471534
2014-10-07,1631.28,1631.7,1631.94,1630.72,1631.28,3955161306,-0.0002584494990838337
2014-10-08,1634.84,1631.28,1640.57,1628.83,1634.84,6909691751,0.0021763178121234437
2014-10-09,1633.36,1634.84,1637.75,1626.57,1633.36,6766840408,-0.0009019543379919643
2014-10-10,1631.46,1633.36,1638.66,1619.11,1631.46,8033273272,-0.001167086917047041
2014-10-13,1633.56,1631.46,1639.01,1629.12,1633.56,6211950373,0.0012852539575860069
2014-10-14,1634.37,1633.56,1657.22,1623.77,1634.37,4937855502,0.0004979126969220744
2014-10-15,1635.41,1634.37,1638.34,1633.12,1635.41,2571767319,0.000637305482974277
2014-10-16,1638.38,1635.41,1649.92,1630.47,1638.38,6639802531,0.0018129440136100128
2014-10-17,1628.05,1638.38,1643.1,1617.11,1628.05,23747953761,-0.00632230739957905
2014-10-20,1625.02,1628.05,1630.93,1618.32,1625.02,6739387699,-0.0018661340741064274
2014-10-21,1627.03,1625.02,1639.61,1619.63,1627.03,5013505476,0.001237982063257856
2014-10-22,1619.91,1627.03,1630.21,1612.52,1619.91,26267928094,-0.004388135667188083
2014-10-23,1613.45,1619.91,1622.15,1608.24,1613.45,21390373108,-0.003997232724633683
2014-10-24,1615.06,1613.45,1621.21,1610.81,1615.06,6589434435,0.001000882038649388
2014-10-27,1608.63,1615.06,1619.2,1599.01,1608.63,17417641553,-0.003989398604111575
2014-10-28,1606.96,1608.63,1613.79,1594.95,1606.96,2977722622,-0.0010365025595639944
2014-10-29,1614.08,1606.96,1642.65,1594.77,1614.08,10523210712,0.004416858247951914
2014-10-30,1617.03,1614.08,1619.49,1613.03,1617.03,6573561295,0.0018286574132501776
2014-10-31,1615.99,1617.03,1619.97,1609.13,1615.99,4599279729,-0.0006456842265681195
2014-11-03,1604.32,1615.99,1622.85,1588.42,1604.32,16942018654,-0.007246795624757094
2014-11-04,1594.51,1604.32,1619.66,1558.94,1594.51,7979641939,-0.0061339318724566915
2014-11-05,1596.07,1594.51,1616.48,1585.77,1596.07,6378790912,0.000980312230429289
2014-11-06,1596.04,1596.07,1599.69,1587.6,1596.04,4174301800,-2.0722508598598386e-05
2014-11-07,1597.8,1596.04,1604.03,1593.38,1597.8,9628806698,0.0011032319344036494
2014-11-10,1603.37,1597.8,1608.47,1595.62,1603.37,8873301864,0.003478872109224137
2014-11-11,1597.99,1603.37,1606.4,1590.95,1597.99,8459642437,-0.003363097374479358
2014-11-12,1595.83,1597.99,1601.19,1588.38,1595.83,2912156768,-0.0013514583151503072
2014-11-13,1600.37,1595.83,1612.31,1590.73,1600.37,8996314257,0.0028424259796727327
2014-11-14,1599.84,1600.37,1603.46,1592.63,1599.84,5556151093,-0.00033259272291282405
2014-11-17,1603.17,1599.84,1614.01,1595.2,1603.17,6769425770,0.002082256213818522
2014-11-18,1605.26,1603.17,1610.53,1600.92,1605.26,12155214426,0.0012988166290481226
2014-11-19,1601.69,1605.26,1610.12,1590.37,1601.69,7829059664,-0.0022271493456875457
2014-11-20,1608.16,1601.69,1613.75,1599.3,1608.16,13035350936,0.004032713265789451
2014-11-21,1617.78,1608.16,1625.75,1604.76,1617.78,11143086459,0.005965090774487298
2014-11-24,1663.18,1617.78,1696.66,1603.82,1663.18,70941596811,0.027677861988228726
2014-11-25,1652.24,1663.18,1673.16,1629.11,1652.24,10044849020,-0.006601950015309017
2014-11-26,1671.68,1652.24,1685.93,1646.2,1671.68,36365983788,0.011700145586294865
2014-11-27,1670.47,1671.68,1676.95,1658.19,1670.47,6353136357,-0.000724543830696441
2014-11-28,1673.68,1670.47,1677.81,1668.7,1673.68,11682550048,0.0019191880701071406
2014-12-01,1669.45,1673.68,1676.87,1662.02,1669.45,6727277758,-0.0025327177648257317
2014-12-02,1672.14,1669.45,1691.55,1661.14,1672.14,7433956426,0.0016109080107431467
2014-12-03,1672.87,1672.14,1679.63,1669.24,1672.87,5298416855,0.00043770208980403166
2014-12-04,1672.45,1672.87,1673.71,1670.49,1672.45,4632721532,-0.0002503603783618564
2014-12-05,1673.41,1672.45,1676.45,1671.15,1673.41,3681764171,0.0005721350107632435
2014-12-08,1671.65,1673.41,1681.62,1652.51,1671.65,2849518178,-0.001051694934654811
2014-12-09,1670.41,1671.65,1673.71,1665.6,1670.41,5721611901,-0.0007442542136800733
2014-12-10,1672.51,1670.41,1680.25,1667.1,1672.51,6022273681,0.0012602793024025065
2014-12-11,1678.36,1672.51,1686.83,1668.89,1678.36,9498908773,0.0034871556013609446
2014-12-12,1677.79,1678.36,1679.97,1674.01,1677.79,5349680926,-0.00033885565232636024
2014-12-15,1680.0,1677.79,1683.35,1676.35,1680.0,6346662199,0.0013180648174297297
2014-12-16,1681.4,1680.0,1690.64,1676.05,1681.4,3607879938,0.0008357290060534018
2014-12-17,1689.48,1681.4,1704.21,1675.12,1689.48,7935709228,0.0047933564044957055
2014-12-18,1681.02,1689.48,1693.02,1672.82,1681.02,10462477460,-0.0050245813896684895
2014-12-19,1680.7,1681.02,1685.86,1669.41,1680.7,8028189866,-0.0001869346173876188
2014-12-22,1680.49,1680.7,1686.64,1666.63,1680.49,4697009444,-0.0001264664834415813
2014-12-23,1683.18,1680.49,1703.13,1671.95,1683.18,7475877237,0.0016020315600769911
2014-12-24,1684.68,1683.18,1686.97,1682.2,1684.68,5182134895,0.0008864450284843361
2014-12-26,1685.69,1688.51,1695.39,1669.67,1685.69,10253149830,-0.0016737221895193927
2014-12-29,1687.61,1685.69,1690.54,1684.43,1687.61,5211273784,0.0011404561439373423
2014-12-30,1697.29,1687.61,1704.12,1684.7,1697.29,19297731432,0.005721569773202687
2014-12-31,1713.99,1697.29,1740.59,1686.01,1713.99,22772016666,0.009789055358504665
2015-01-02,1724.83,1730.48,1733.85,1716.98,1724.83,13459332291,-0.0032684068280466457
2015-01-05,1731.0,1724.83,1739.67,1721.13,1731.0,16637884235,0.003573075291064775
2015-01-06,1752.04,1731.0,1780.84,1718.81,1752.04,25494108923,0.012080402370333072
2015-01-07,1749.14,1752.04,1754.22,1744.05,1749.14,9880303589,-0.001659714475853705
2015-01-08,1741.46,1749.14,1758.52,1719.67,1741.46,12099163888,-0.004399278625381862
2015-01-09,1754.37,1741.46,1770.56,1734.57,1754.37,20600436581,0.0073847623327520815
2015-01-12,1766.81,1754.37,1781.15,1748.26,1766.81,31397705423,0.007067316132078708
2015-01-13,1748.3,1766.81,1773.65,1732.49,1748.3,19699491366,-0.010532305173966177
2015-01-14,1766.17,1748.3,1780.83,1742.08,1766.17,27772104533,0.010170222261595073
2015-01-15,1762.56,1766.17,1770.39,1752.74,1762.56,9180182431,-0.0020447963013091592
2015-01-16,1764.53,1762.56,1770.34,1760.08,1764.53,6999742386,0.0011184825211919493
2015-01-19,1770.02,1764.53,1791.95,1755.16,1770.02,9090311167,0.003104031953679891
2015-01-20,1764.75,1770.02,1773.77,1756.02,1764.75,18942435357,-0.0029798102930674655
2015-01-21,1770.66,1764.75,1780.18,1760.69,1770.66,7415892233,0.0033421586207551253
2015-01-22,1764.64,1770.66,1774.2,1756.41,1764.64,17155354432,-0.0034041820092648653
2015-01-23,1759.17,1764.64,1771.27,1743.75,1759.17,14987425678,-0.003105189157755098
2015-01-26,1752.74,1759.17,1762.87,1744.15,1752.74,20602150980,-0.0036619010479474008
2015-01-27,1748.98,1752.74,1754.87,1744.02,1748.98,5142888035,-0.002149153749349271
2015-01-28,1758.77,1748.98,1780.38,1739.77,1758.77,12263386684,0.005579674724895565
2015-01-29,1754.25,1758.77,1763.02,1744.36,1754.25,14415062724,-0.0025678875451271292
2015-01-30,1759.14,1754.25,1769.24,1749.94,1759.14,5519258349,0.002783088645158834
2015-02-02,1760.59,1759.14,1768.63,1755.7,1760.59,3289480838,0.0008208137890595691
2015-02-03,1759.35,1760.59,1765.01,1749.03,1759.35,4378055678,-0.0007050448978696008
2015-02-04,1759.51,1759.35,1762.41,1758.1,1759.51,3918343806,8.944995010667803e-05
2015-02-05,1760.34,1759.51,1761.18,1759.15,1760.34,7340445540,0.00047313536734066474
2015-02-06,1769.43,1760.34,1788.28,1752.3,1769.43,14156663077,0.005153022944343629
2015-02-09,1765.76,1769.43,1770.98,1762.16,1765.76,6765844815,-0.002076457217595527
2015-02-10,1759.11,1765.76,1771.86,1744.93,1759.11,13063911470,-0.003774641735645679
2015-02-11,1764.98,1759.11,1769.74,1757.08,1764.98,12568202195,0.0033332515079245767
2015-02-12,1767.73,1764.98,1773.17,1762.65,1767.73,7944159391,0.0015546592406997383
2015-02-13,1770.81,1767.73,1773.45,1766.6,1770.81,6990326065,0.0017409565087124499
2015-02-16,1768.4,1770.81,1773.9,1761.19,1768.4,3630534736,-0.0013602931627714186
2015-02-17,1768.13,1768.4,1771.88,1760.01,1768.13,2918957151,-0.00015459891988169917
2015-02-18,1770.84,1768.13,1774.16,1766.71,1770.84,10587794712,0.0015345679661594967
2015-02-19,1768.5,1770.84,1773.04,1763.38,1768.5,6817534732,-0.0013237726265142385
2015-02-20,1761.35,1768.5,1779.19,1736.51,1761.35,11357260456,-0.004049817535551755
2015-02-23,1760.42,1761.35,1763.5,1755.41,1760.42,6549894315,-0.0005317971139906562
2015-02-24,1760.32,1760.42,1765.63,1748.17,1760.32,2578045845,-5.3268640412755574e-05
2015-02-25,1761.86,1760.32,1782.47,1751.5,1761.86,5084744999,0.000872060016807226
2015-02-26,1759.05,1761.86,1774.41,1729.8,1759.05,7352752501,-0.0015977464096147372
2015-02-27,1753.48,1759.05,1768.01,1732.62,1753.48,9246384080,-0.003170925805823648
2015-03-02,1756.08,1753.48,1760.75,1751.48,1756.08,7015127498,0.0014859138960419001
2015-03-03,1756.63,1756.08,1781.45,1745.45,1756.63,3963219128,0.00031135546819797917
2015-03-04,1750.96,1756.63,1763.67,1734.6,1750.96,7024868113,-0.0032311424029392213
2015-03-05,1749.81,1750.96,1757.08,1735.55,1749.81,5250922739,-0.0006618654542367145
2015-03-06,1754.57,1749.81,1758.02,1748.33,1754.57,6409222868,0.002717755814951283
2015-03-09,1754.84,1754.57,1777.94,1744.67,1754.84,4035446868,0.0001527363646942415
2015-03-10,1753.77,1754.84,1759.95,1741.84,1753.77,7336529879,-0.000610318236458795
2015-03-11,1754.78,1753.77,1766.35,1748.81,1754.78,4402543441,0.0005796724210526726
2015-03-12,1753.28,1754.78,1755.51,1751.59,1753.28,3806998978,-0.0008584955231503132
2015-03-13,1757.42,1753.28,1762.29,1751.19,1757.42,8423019561,0.002359534710557565
2015-03-16,1751.43,1757.42,1769.67,1722.95,1751.43,8642144402,-0.003412138699890838
2015-03-17,1752.23,1751.43,1757.95,1748.98,1752.23,5401422007,0.0004580042638611337
2015-03-18,1756.82,1752.23,1763.81,1749.25,1756.82,8915342349,0.0026156967338111
2015-03-19,1756.86,1756.82,1770.51,1750.97,1756.86,5925701057,2.1550107927418747e-05
2015-03-20,1778.29,1756.86,1794.06,1750.18,1778.29,43192953198,0.012121563027387885
2015-03-23,1682.58,1778.29,1809.54,1613.58,1682.58,120913524965,-0.055322591724749674
2015-03-24,1673.19,1682.58,1686.84,1663.29,1673.19,19777241547,-0.005598163639316741
2015-03-25,1703.7,1673.19,1728.35,1662.81,1703.7,38843525338,0.01807018801215134
2015-03-26,1711.63,1703.7,1719.87,1700.18,1711.63,13982803604,0.004647561106901314
2015-03-27,1721.4,1711.63,1729.97,1707.98,1721.4,14495803316,0.005687932214865874
2015-03-30,1718.12,1721.4,1722.97,1714.45,1718.12,9741852822,-0.0019058931671865524
2015-03-31,1721.74,1718.12,1731.73,1713.85,1721.74,12580638816,0.0021054155610575236
2015-04-01,1718.29,1721.74,1730.64,1697.55,1718.29,10124091044,-0.0020076450806947384
2015-04-02,1709.93,1718.29,1723.02,1698.94,1709.93,18924735758,-0.004877178088004362
2015-04-03,1709.35,1709.93,1711.2,1706.38,1709.35,5611565131,-0.0003389824674649678
2015-04-06,1709.56,1709.35,1710.97,1708.74,1709.56,4464327334,0.00012756943047453098
2015-04-07,1708.3,1709.56,1715.44,1694.59,1708.3,3657648177,-0.0007406507697359797
2015-04-08,1705.23,1708.3,1720.25,1677.41,1705.23,12491736464,-0.001797279196004458
2015-04-09,1698.97,1705.23,1708.44,1691.51,1698.97,20076066238,-0.003678029811489019
2015-04-10,1694.36,1698.97,1701.42,1688.66,1694.36,8904927487,-0.002720009441470424
2015-04-13,1696.77,1694.36,1705.07,1690.8,1696.77,5968442477,0.0014249097328965627
2015-04-14,1691.02,1696.77,1703.1,1676.31,1691.02,13289077042,-0.0033970906418689787
2015-04-15,1686.35,1691.02,1694.29,1678.75,1686.35,11388162749,-0.0027655922523019297
2015-04-16,1691.75,1686.35,1702.67,1681.69,1691.75,9997141212,0.0032006069473214335
2015-04-17,1683.02,1691.75,1698.25,1667.95,1683.02,10317351587,-0.0051737009690146505
2015-04-20,1685.61,1683.02,1710.49,1672.38,1685.61,7575138914,0.0015331411852104594
2015-04-21,1683.77,1685.61,1686.71,1681.2,1683.77,6990969783,-0.001089880627754244
2015-04-22,1675.27,1683.77,1704.49,1627.17,1675.27,18356701327,-0.00506272027036647
2015-04-23,1690.48,1675.27,1704.74,1669.21,1690.48,26219875904,0.009038607487352562
2015-04-24,1682.01,1690.48,1696.96,1666.95,1682.01,13526714696,-0.005021394738503751
2015-04-27,1680.91,1682.01,1684.93,1674.1,1680.91,6676136036,-0.0006537861338900388
2015-04-28,1679.64,1680.91,1683.32,1674.02,1679.64,5280315594,-0.0007537019363107617
2015-04-29,1677.45,1679.64,1683.95,1667.41,1677.45,5577398123,-0.001308812040878132
2015-04-30,1672.85,1677.45,1680.36,1666.07,1672.85,9097647808,-0.0027434410798455
2015-05-01,1674.58,1672.85,1676.75,1671.92,1674.58,3434448655,0.0010331324896132382
2015-05-04,1678.59,1674.58,1686.17,1671.34,1678.59,8352822395,0.002391943024219675
2015-05-05,1670.46,1678.59,1683.28,1659.57,1670.46,17580879409,-0.004853948454583877
2015-05-06,1651.1,1670.46,1676.99,1636.05,1651.1,32598625575,-0.011657882061792062
2015-05-07,1612.6,1651.1,1671.01,1567.24,1612.6,88377265185,-0.0235965196195896
2015-05-08,1623.15,1612.6,1632.34,1608.69,1623.15,16650449121,0.00652444328013604
2015-05-11,1634.86,1623.15,1646.72,1618.11,1634.86,22553843918,0.007184672854079302
2015-05-12,1635.76,1634.86,1637.56,1634.09,1635.76,6002076422,0.0005535567630222779
2015-05-13,1642.1,1635.76,1651.89,1631.59,1642.1,24452914437,0.00386880798861309
2015-05-14,1642.0,1642.1,1643.23,1639.37,1642.0,3800725745,-6.255778999451162e-05
2015-05-15,1642.35,1642.0,1647.26,1639.9,1642.35,2899703466,0.0002096229676521157
2015-05-18,1647.37,1642.35,1652.67,1640.08,1647.37,13277841590,0.0030541318754128705
2015-05-19,1648.51,1647.37,1649.69,1646.86,1648.51,8821074925,0.0006921615144306714
2015-05-20,1648.18,1648.51,1653.13,1637.41,1648.18,3579680083,-0.00019926659767100798
2015-05-21,1651.15,1648.18,1660.39,1644.23,1651.15,9652157720,0.0017975526700769974
2015-05-22,1656.25,1651.15,1662.75,1648.37,1656.25,14988867039,0.0030865018334407454
2015-05-25,1657.73,1656.25,1659.1,1655.66,1657.73,7435620393,0.0008900063245546375
